リンク,漢字,仮名
http://www.wikidata.org/entity/Q27242879,市来,いちき
http://www.wikidata.org/entity/Q27242881,白山,はくさん
http://www.wikidata.org/entity/Q27242925,築山,つきやま
http://www.wikidata.org/entity/Q27242927,築山,つきやま
http://www.wikidata.org/entity/Q27242941,田谷,たや
http://www.wikidata.org/entity/Q27242950,久永,ひさなが
http://www.wikidata.org/entity/Q27242990,中馬,なかうま
http://www.wikidata.org/entity/Q27242995,野辺,のべ
http://www.wikidata.org/entity/Q27243001,金内,かなうち
http://www.wikidata.org/entity/Q27243005,金内,かなうち
http://www.wikidata.org/entity/Q27243031,郡山,こうりやま
http://www.wikidata.org/entity/Q27243137,上妻,あがつま
http://www.wikidata.org/entity/Q27243140,上妻,あがつま
http://www.wikidata.org/entity/Q27243145,上妻,あがつま
http://www.wikidata.org/entity/Q27243146,上妻,あがつま
http://www.wikidata.org/entity/Q27243163,戸島,としま
http://www.wikidata.org/entity/Q27243164,戸島,としま
http://www.wikidata.org/entity/Q27243165,池口,いけぐち
http://www.wikidata.org/entity/Q27243170,立木,たちぎ
http://www.wikidata.org/entity/Q27243171,立木,たちぎ
http://www.wikidata.org/entity/Q27243177,野末,のずえ
http://www.wikidata.org/entity/Q27243189,花島,はなしま
http://www.wikidata.org/entity/Q27243237,竹花,たけはな
http://www.wikidata.org/entity/Q27243239,竹花,たけはな
http://www.wikidata.org/entity/Q27263118,若生,わこう
http://www.wikidata.org/entity/Q27263307,千賀,ちが
http://www.wikidata.org/entity/Q27263312,千賀,ちが
http://www.wikidata.org/entity/Q27263345,美馬,みま
http://www.wikidata.org/entity/Q27263403,安楽,あんらく
http://www.wikidata.org/entity/Q27263406,安楽,あんらく
http://www.wikidata.org/entity/Q27263710,神宮,じんぐう
http://www.wikidata.org/entity/Q27263743,神宮,じんぐう
http://www.wikidata.org/entity/Q27263785,平子,ひらこ
http://www.wikidata.org/entity/Q27264011,重村,しげむら
http://www.wikidata.org/entity/Q27264605,富川,とみかわ
http://www.wikidata.org/entity/Q27264766,今城,いまじょう
http://www.wikidata.org/entity/Q27264887,砂原,すなはら
http://www.wikidata.org/entity/Q27264893,高下,こうげ
http://www.wikidata.org/entity/Q27264961,糸川,いとかわ
http://www.wikidata.org/entity/Q27264962,糸川,いとかわ
http://www.wikidata.org/entity/Q27265186,宮路,みやじ
http://www.wikidata.org/entity/Q27265209,川満,かわみつ
http://www.wikidata.org/entity/Q27265215,川満,かわみつ
http://www.wikidata.org/entity/Q27265227,川満,かわみつ
http://www.wikidata.org/entity/Q27265385,当山,とうやま
http://www.wikidata.org/entity/Q27265688,久原,ひさはら
http://www.wikidata.org/entity/Q27265799,浅海,あさみ
http://www.wikidata.org/entity/Q27265811,浅海,あさみ
http://www.wikidata.org/entity/Q27265839,石見,いわみ
http://www.wikidata.org/entity/Q27267040,潮田,うしおだ
http://www.wikidata.org/entity/Q27267052,常田,つねた
http://www.wikidata.org/entity/Q27267062,湯原,ゆはら
http://www.wikidata.org/entity/Q27267737,西海,さいかい
http://www.wikidata.org/entity/Q27267738,西海,さいかい
http://www.wikidata.org/entity/Q27267740,西海,さいかい
http://www.wikidata.org/entity/Q27267812,二川,ふたかわ
http://www.wikidata.org/entity/Q27267916,本川,ほんかわ
http://www.wikidata.org/entity/Q27267969,公文,くもん
http://www.wikidata.org/entity/Q27267983,新木,あらき
http://www.wikidata.org/entity/Q27268235,高屋,たかや
http://www.wikidata.org/entity/Q27268506,道上,どうじょう
http://www.wikidata.org/entity/Q27268507,道上,どうじょう
http://www.wikidata.org/entity/Q27268541,秋谷,あきや
http://www.wikidata.org/entity/Q27278432,馬島,まじま
http://www.wikidata.org/entity/Q27278515,末島,まつしま
http://www.wikidata.org/entity/Q27305382,出原,いづはら
http://www.wikidata.org/entity/Q27305441,出原,いづはら
http://www.wikidata.org/entity/Q27305451,上中,かみなか
http://www.wikidata.org/entity/Q27305571,安宅,あんたく
http://www.wikidata.org/entity/Q27305738,打田,うちた
http://www.wikidata.org/entity/Q27305747,立原,たちはら
http://www.wikidata.org/entity/Q27305762,橋元,はしもと
http://www.wikidata.org/entity/Q27305769,古里,ふるさと
http://www.wikidata.org/entity/Q27305948,大金,たいきん
http://www.wikidata.org/entity/Q27305981,十川,そがわ
http://www.wikidata.org/entity/Q27305988,十川,そがわ
http://www.wikidata.org/entity/Q27306020,十川,そがわ
http://www.wikidata.org/entity/Q27306099,古館,ふるたち
http://www.wikidata.org/entity/Q27306169,古館,ふるたち
http://www.wikidata.org/entity/Q27306253,中家,なかや
http://www.wikidata.org/entity/Q27306269,横関,よこぜき
http://www.wikidata.org/entity/Q27306276,横関,よこぜき
http://www.wikidata.org/entity/Q27306284,今里,いまさと
http://www.wikidata.org/entity/Q27306339,三石,みついし
http://www.wikidata.org/entity/Q27306585,神代,かみしろ
http://www.wikidata.org/entity/Q27306626,神代,かみしろ
http://www.wikidata.org/entity/Q27306658,神代,かみしろ
http://www.wikidata.org/entity/Q27306672,神代,かみしろ
http://www.wikidata.org/entity/Q27306909,前畑,まえはた
http://www.wikidata.org/entity/Q27306918,前畑,まえはた
http://www.wikidata.org/entity/Q27307022,木部,もくぶ
http://www.wikidata.org/entity/Q27307035,湯山,ゆやま
http://www.wikidata.org/entity/Q27307374,安間,あんま
http://www.wikidata.org/entity/Q27307771,川路,かわじ
http://www.wikidata.org/entity/Q27308269,水元,みずもと
http://www.wikidata.org/entity/Q27308320,蔵田,くらた
http://www.wikidata.org/entity/Q27308349,金成,かなり
http://www.wikidata.org/entity/Q27308426,金成,かなり
http://www.wikidata.org/entity/Q27315689,魚谷,うおたに
http://www.wikidata.org/entity/Q27316187,満田,みつだ
http://www.wikidata.org/entity/Q27316438,久下,ひさした
http://www.wikidata.org/entity/Q27316477,久下,ひさした
http://www.wikidata.org/entity/Q27318123,弓場,きゅうじょう
http://www.wikidata.org/entity/Q27318683,知久,ともひさ
http://www.wikidata.org/entity/Q27318985,久住,くじゅう
http://www.wikidata.org/entity/Q27319289,関原,せきはら
http://www.wikidata.org/entity/Q27319954,小枝,こえだ
http://www.wikidata.org/entity/Q27320109,本谷,もとや
http://www.wikidata.org/entity/Q27320266,高階,こうかい
http://www.wikidata.org/entity/Q27320547,神長,かみなが
http://www.wikidata.org/entity/Q27320634,生島,いくしま
http://www.wikidata.org/entity/Q27320747,生島,いくしま
http://www.wikidata.org/entity/Q27320792,山原,やまはら
http://www.wikidata.org/entity/Q27322001,国武,くにたけ
http://www.wikidata.org/entity/Q27322615,横野,よこの
http://www.wikidata.org/entity/Q27322914,八谷,はちや
http://www.wikidata.org/entity/Q27322967,八谷,はちや
http://www.wikidata.org/entity/Q27322982,八谷,はちや
http://www.wikidata.org/entity/Q27323277,上出,かみで
http://www.wikidata.org/entity/Q27500656,三州,さんしゅう
http://www.wikidata.org/entity/Q27500742,大空,おおぞら
http://www.wikidata.org/entity/Q27500829,北里,きたざと
http://www.wikidata.org/entity/Q27501126,面子,めんつ
http://www.wikidata.org/entity/Q27501264,寺山,てらやま
http://www.wikidata.org/entity/Q27554677,古都,こと
http://www.wikidata.org/entity/Q27650240,半夏,はんげ
http://www.wikidata.org/entity/Q27680312,苦参,くじん
http://www.wikidata.org/entity/Q27920343,中村,なかむら
http://www.wikidata.org/entity/Q27920504,覚栄,かくさかえ
http://www.wikidata.org/entity/Q27952482,成墓,せいはか
http://www.wikidata.org/entity/Q27972336,調氏,ちょうし
http://www.wikidata.org/entity/Q28097443,時法,ときほう
http://www.wikidata.org/entity/Q28224038,張進,ちょうすすむ
http://www.wikidata.org/entity/Q28410770,大平,おおひら
http://www.wikidata.org/entity/Q28412632,三橋,みつはし
http://www.wikidata.org/entity/Q28414711,赤山,あかやま
http://www.wikidata.org/entity/Q28414976,張臨,ちょうりん
http://www.wikidata.org/entity/Q28442826,美人,びじん
http://www.wikidata.org/entity/Q28469715,第五,だいご
http://www.wikidata.org/entity/Q28469719,第九,だいく
http://www.wikidata.org/entity/Q28656742,中葉,ちゅうよう
http://www.wikidata.org/entity/Q28682528,百草,もぐさ
http://www.wikidata.org/entity/Q28682985,川角,かわすみ
http://www.wikidata.org/entity/Q28682999,三輪,みわ
http://www.wikidata.org/entity/Q28683412,安中,あんなか
http://www.wikidata.org/entity/Q28684566,片山,かたやま
http://www.wikidata.org/entity/Q28684570,本多,ほんだ
http://www.wikidata.org/entity/Q28685269,旅人,たびびと
http://www.wikidata.org/entity/Q28685564,心海,しんかい
http://www.wikidata.org/entity/Q28685677,馬立,うまたて
http://www.wikidata.org/entity/Q28685698,来待,きまち
http://www.wikidata.org/entity/Q28685961,友永,ともなが
http://www.wikidata.org/entity/Q28686581,原町,はらまち
http://www.wikidata.org/entity/Q28687130,梅園,うめぞの
http://www.wikidata.org/entity/Q28687569,寄島,よりしま
http://www.wikidata.org/entity/Q28690065,陸王,りくおう
http://www.wikidata.org/entity/Q28692253,神歌,しんか
http://www.wikidata.org/entity/Q28692661,誕生,たんじょう
http://www.wikidata.org/entity/Q28721717,屋代,やしろ
http://www.wikidata.org/entity/Q28721748,高根,たかね
http://www.wikidata.org/entity/Q28914848,七夕,たなばた
http://www.wikidata.org/entity/Q29348867,松原,まつばら
http://www.wikidata.org/entity/Q29383005,山男,やまおとこ
http://www.wikidata.org/entity/Q29383018,勝利,しょうり
http://www.wikidata.org/entity/Q29415915,兄妹,きょうだい
http://www.wikidata.org/entity/Q29440492,前衛,ぜんえい
http://www.wikidata.org/entity/Q29479539,不利,ふり
http://www.wikidata.org/entity/Q29509043,公式,こうしき
http://www.wikidata.org/entity/Q29540254,勝一,かついち
http://www.wikidata.org/entity/Q29540274,省一,しょういち
http://www.wikidata.org/entity/Q29540399,昭市,しょういち
http://www.wikidata.org/entity/Q29546854,周一,しゅういち
http://www.wikidata.org/entity/Q29546856,守一,もりいち
http://www.wikidata.org/entity/Q29556945,正四,せいし
http://www.wikidata.org/entity/Q29582090,領二,りょうに
http://www.wikidata.org/entity/Q29586589,銀糸,ぎんし
http://www.wikidata.org/entity/Q29915850,間中,あいだじゅう
http://www.wikidata.org/entity/Q29917328,英義,ひでよし
http://www.wikidata.org/entity/Q29965031,友章,ともあき
http://www.wikidata.org/entity/Q29965041,友明,ともあき
http://www.wikidata.org/entity/Q30001555,雪山,せつざん
http://www.wikidata.org/entity/Q30013662,最後,さいご
http://www.wikidata.org/entity/Q30103180,幸治,こうじ
http://www.wikidata.org/entity/Q30103186,康二,やすじ
http://www.wikidata.org/entity/Q30103199,耕司,こうじ
http://www.wikidata.org/entity/Q30103213,康次,こうじ
http://www.wikidata.org/entity/Q30108381,中止,ちゅうし
http://www.wikidata.org/entity/Q30149421,清成,きよしげ
http://www.wikidata.org/entity/Q30149425,明義,あきよし
http://www.wikidata.org/entity/Q30319235,特権,とっけん
http://www.wikidata.org/entity/Q30607023,黄源,こうげん
http://www.wikidata.org/entity/Q30674738,白左,しろひだり
http://www.wikidata.org/entity/Q30918470,暖流,だんりゅう
http://www.wikidata.org/entity/Q30921607,荷役,にやく
http://www.wikidata.org/entity/Q30923006,任約,にんやく
http://www.wikidata.org/entity/Q30923210,池下,いけした
http://www.wikidata.org/entity/Q30926315,平和,へいわ
http://www.wikidata.org/entity/Q30930570,愛海,あいみ
http://www.wikidata.org/entity/Q30931059,王延,おうえん
http://www.wikidata.org/entity/Q30932614,有演,ありえん
http://www.wikidata.org/entity/Q30932667,連綿,れんめん
http://www.wikidata.org/entity/Q30934151,年豊,ねんゆたか
http://www.wikidata.org/entity/Q30934155,年重,ねんじゅう
http://www.wikidata.org/entity/Q30936978,多賀,たが
http://www.wikidata.org/entity/Q30941215,宝児,たからじ
http://www.wikidata.org/entity/Q30941539,行幸,ぎょうこう
http://www.wikidata.org/entity/Q30942982,米信,こめしん
http://www.wikidata.org/entity/Q30948585,周栄,しゅうえい
http://www.wikidata.org/entity/Q31500545,丸山,まるやま
http://www.wikidata.org/entity/Q31515897,幕山,まくやま
http://www.wikidata.org/entity/Q31751571,港町,みなとまち
http://www.wikidata.org/entity/Q32128293,天城,あまぎ
http://www.wikidata.org/entity/Q33111262,港楽,みなとらく
http://www.wikidata.org/entity/Q33319011,長重,ながしげ
http://www.wikidata.org/entity/Q33903645,雑貨,ざっか
http://www.wikidata.org/entity/Q34097862,横田,よこた
http://www.wikidata.org/entity/Q34787936,横島,よこしま
http://www.wikidata.org/entity/Q34787940,横島,よこしま
http://www.wikidata.org/entity/Q34787960,横島,よこしま
http://www.wikidata.org/entity/Q34787964,横島,よこしま
http://www.wikidata.org/entity/Q34795722,大島,おおしま
http://www.wikidata.org/entity/Q34795832,大島,おおしま
http://www.wikidata.org/entity/Q34862653,馬島,まじま
http://www.wikidata.org/entity/Q35867887,復党,ふくとう
http://www.wikidata.org/entity/Q35999459,洋堂,ひろしどう
http://www.wikidata.org/entity/Q36593383,優勝,ゆうしょう
http://www.wikidata.org/entity/Q37754875,考案,こうあん
http://www.wikidata.org/entity/Q37983729,院内,いんない
http://www.wikidata.org/entity/Q37983745,春日,かすが
http://www.wikidata.org/entity/Q38247732,田源,たげん
http://www.wikidata.org/entity/Q38276441,八田,はった
http://www.wikidata.org/entity/Q38276944,四番,しばん
http://www.wikidata.org/entity/Q38277935,城町,しろまち
http://www.wikidata.org/entity/Q38277937,来夏,らいか
http://www.wikidata.org/entity/Q38278184,柱町,はしらまち
http://www.wikidata.org/entity/Q38278762,七四,しちし
http://www.wikidata.org/entity/Q38593195,風景,ふうけい
http://www.wikidata.org/entity/Q38742145,中割,なかわり
http://www.wikidata.org/entity/Q38742294,平台,ひらだい
http://www.wikidata.org/entity/Q38743866,角田,かくだ
http://www.wikidata.org/entity/Q38743875,町田,まちだ
http://www.wikidata.org/entity/Q38743886,西根,にしね
http://www.wikidata.org/entity/Q38744035,飛地,とびち
http://www.wikidata.org/entity/Q38744270,割地,わりち
http://www.wikidata.org/entity/Q38744316,古川,ふるかわ
http://www.wikidata.org/entity/Q38744354,築留,ちくりゅう
http://www.wikidata.org/entity/Q38744503,代地,だいち
http://www.wikidata.org/entity/Q38746024,辺田,へた
http://www.wikidata.org/entity/Q38746146,新坂,しんさか
http://www.wikidata.org/entity/Q38746155,町前,まちまえ
http://www.wikidata.org/entity/Q38746246,落合,おちあい
http://www.wikidata.org/entity/Q38746510,反高,はんたか
http://www.wikidata.org/entity/Q38746821,清水,しみず
http://www.wikidata.org/entity/Q38746842,新町,しんまち
http://www.wikidata.org/entity/Q38976741,謝挙,しゃきょ
http://www.wikidata.org/entity/Q39239456,塩屋,しおや
http://www.wikidata.org/entity/Q39239622,夏木,なつき
http://www.wikidata.org/entity/Q39239966,大立,おおたち
http://www.wikidata.org/entity/Q39240355,安中,あんなか
http://www.wikidata.org/entity/Q39240635,富原,とみはら
http://www.wikidata.org/entity/Q39240799,小倉,おぐら
http://www.wikidata.org/entity/Q39241262,山花,やまはな
http://www.wikidata.org/entity/Q39241500,島上,しまうえ
http://www.wikidata.org/entity/Q39241511,島原,しまばら
http://www.wikidata.org/entity/Q39241742,布目,ぬのめ
http://www.wikidata.org/entity/Q39242003,店村,みせむら
http://www.wikidata.org/entity/Q39242256,戸上,とがみ
http://www.wikidata.org/entity/Q39242310,戸川,とがわ
http://www.wikidata.org/entity/Q39242418,打木,うちき
http://www.wikidata.org/entity/Q39242564,新坂,しんさか
http://www.wikidata.org/entity/Q39242718,早島,そうしま
http://www.wikidata.org/entity/Q39246548,春名,はるな
http://www.wikidata.org/entity/Q39246582,春見,はるみ
http://www.wikidata.org/entity/Q39246691,有倉,ありくら
http://www.wikidata.org/entity/Q39246701,有働,ゆうどう
http://www.wikidata.org/entity/Q39246945,木庭,こば
http://www.wikidata.org/entity/Q39247018,末延,まつえん
http://www.wikidata.org/entity/Q39256337,東園,ひがしその
http://www.wikidata.org/entity/Q39256443,松室,まつむろ
http://www.wikidata.org/entity/Q39256460,松平,まつだいら
http://www.wikidata.org/entity/Q39256484,松月,まつづき
http://www.wikidata.org/entity/Q39256559,林家,はやしや
http://www.wikidata.org/entity/Q39256804,梅若,うめわか
http://www.wikidata.org/entity/Q39373172,半分,はんぶん
http://www.wikidata.org/entity/Q40102999,海後,かいご
http://www.wikidata.org/entity/Q40103170,牛丸,うしまる
http://www.wikidata.org/entity/Q40104027,真島,ましま
http://www.wikidata.org/entity/Q40104386,千川,せんかわ
http://www.wikidata.org/entity/Q40104397,千代,ちよ
http://www.wikidata.org/entity/Q40104726,築島,ちくしま
http://www.wikidata.org/entity/Q40105642,片折,かたおり
http://www.wikidata.org/entity/Q40105854,矢守,やもり
http://www.wikidata.org/entity/Q40160843,次田,つぎた
http://www.wikidata.org/entity/Q40160896,正富,まさとみ
http://www.wikidata.org/entity/Q40160970,武政,たけまさ
http://www.wikidata.org/entity/Q40161111,田付,たつき
http://www.wikidata.org/entity/Q41763441,兵庫,ひょうご
http://www.wikidata.org/entity/Q41863069,軍神,ぐんしん
http://www.wikidata.org/entity/Q42301043,堂兄,どうあに
http://www.wikidata.org/entity/Q42303829,中脳,ちゅうのう
http://www.wikidata.org/entity/Q42303837,間脳,かんのう
http://www.wikidata.org/entity/Q42581406,城田,しろた
http://www.wikidata.org/entity/Q42633846,今富,いまとみ
http://www.wikidata.org/entity/Q42633993,成合,なりあい
http://www.wikidata.org/entity/Q42633999,中台,ちゅうたい
http://www.wikidata.org/entity/Q42634231,西城,さいじょう
http://www.wikidata.org/entity/Q42634411,桜台,さくらだい
http://www.wikidata.org/entity/Q42634471,向台,むかえだい
http://www.wikidata.org/entity/Q43454074,納富,のうとみ
http://www.wikidata.org/entity/Q43454094,細入,ほそいり
http://www.wikidata.org/entity/Q43454249,羽場,はば
http://www.wikidata.org/entity/Q43511139,花家,はないえ
http://www.wikidata.org/entity/Q43511159,花形,はながた
http://www.wikidata.org/entity/Q43511825,西治,にしおさむ
http://www.wikidata.org/entity/Q43512032,谷間,たにま
http://www.wikidata.org/entity/Q43609312,郷倉,ごうくら
http://www.wikidata.org/entity/Q43609347,都丸,とまる
http://www.wikidata.org/entity/Q43609356,都家,みやこや
http://www.wikidata.org/entity/Q43609849,長友,ながとも
http://www.wikidata.org/entity/Q43609882,長部,おさべ
http://www.wikidata.org/entity/Q43609976,関戸,せきど
http://www.wikidata.org/entity/Q43610313,額田,ぬかた
http://www.wikidata.org/entity/Q43610566,高野,たかの
http://www.wikidata.org/entity/Q43610661,鳴山,めいやま
http://www.wikidata.org/entity/Q43611341,鉄永,てつえい
http://www.wikidata.org/entity/Q43657245,一月,いちがつ
http://www.wikidata.org/entity/Q43657258,一星,いちぼし
http://www.wikidata.org/entity/Q43658862,一楽,いちらく
http://www.wikidata.org/entity/Q43659151,二名,にめい
http://www.wikidata.org/entity/Q43659200,二平,にへい
http://www.wikidata.org/entity/Q43659425,二関,にせき
http://www.wikidata.org/entity/Q43659666,三元,さんげん
http://www.wikidata.org/entity/Q43659729,三城,みき
http://www.wikidata.org/entity/Q43660045,三樹,みき
http://www.wikidata.org/entity/Q43660251,三砂,みさご
http://www.wikidata.org/entity/Q43660273,三福,さんぷく
http://www.wikidata.org/entity/Q43660414,三賀,みつが
http://www.wikidata.org/entity/Q43660534,三門,みかど
http://www.wikidata.org/entity/Q44480852,生魚,せいぎょ
http://www.wikidata.org/entity/Q44491596,八段,はちだん
http://www.wikidata.org/entity/Q45071603,二世,にせい
http://www.wikidata.org/entity/Q45074702,和分,わふん
http://www.wikidata.org/entity/Q45097262,層化,そうか
http://www.wikidata.org/entity/Q45182215,採集,さいしゅう
http://www.wikidata.org/entity/Q45261579,古池,ふるいけ
http://www.wikidata.org/entity/Q45344783,人形,にんぎょう
http://www.wikidata.org/entity/Q45348555,百田,ももた
http://www.wikidata.org/entity/Q45377946,王準,おうじゅん
http://www.wikidata.org/entity/Q45421200,元氏,げんし
http://www.wikidata.org/entity/Q45427679,巣勉,すつとむ
http://www.wikidata.org/entity/Q45502048,許朝,もとあさ
http://www.wikidata.org/entity/Q45518782,張忠,ちょうちゅう
http://www.wikidata.org/entity/Q45524656,王永,おうえい
http://www.wikidata.org/entity/Q45525530,張海,ちょううみ
http://www.wikidata.org/entity/Q45533687,許善,もとぜん
http://www.wikidata.org/entity/Q45553566,張忠,ちょうちゅう
http://www.wikidata.org/entity/Q45558930,許政,もとまつりごと
http://www.wikidata.org/entity/Q45561521,張準,ちょうじゅん
http://www.wikidata.org/entity/Q45567807,張忠,ちょうちゅう
http://www.wikidata.org/entity/Q45574084,元持,もとじ
http://www.wikidata.org/entity/Q45575507,王安,おうあん
http://www.wikidata.org/entity/Q45575674,王観,おうかん
http://www.wikidata.org/entity/Q45602640,石正,いしせい
http://www.wikidata.org/entity/Q45622847,法良,のりよし
http://www.wikidata.org/entity/Q45635669,張復,ちょうふく
http://www.wikidata.org/entity/Q45664250,許印,もといん
http://www.wikidata.org/entity/Q45828565,張平,ちょうたいら
http://www.wikidata.org/entity/Q45828667,国重,くにしげ
http://www.wikidata.org/entity/Q47091889,半球,はんきゅう
http://www.wikidata.org/entity/Q47092341,四家,しいえ
http://www.wikidata.org/entity/Q47092375,五戸,ごのへ
http://www.wikidata.org/entity/Q47092431,七北,しちきた
http://www.wikidata.org/entity/Q47092439,七田,しちた
http://www.wikidata.org/entity/Q47092442,八代,やつしろ
http://www.wikidata.org/entity/Q47092449,八城,やしろ
http://www.wikidata.org/entity/Q47092459,八村,はちむら
http://www.wikidata.org/entity/Q47092460,八束,やつか
http://www.wikidata.org/entity/Q47092478,九島,くしま
http://www.wikidata.org/entity/Q47092488,十市,といち
http://www.wikidata.org/entity/Q47092489,十市,といち
http://www.wikidata.org/entity/Q47092495,十枝,とえだ
http://www.wikidata.org/entity/Q47092508,百済,くだら
http://www.wikidata.org/entity/Q47092530,千島,せんしま
http://www.wikidata.org/entity/Q47393030,川上,かわかみ
http://www.wikidata.org/entity/Q47455945,量的,りょうてき
http://www.wikidata.org/entity/Q47465382,北台,きただい
http://www.wikidata.org/entity/Q47470103,助真,すけざね
http://www.wikidata.org/entity/Q47500222,大西,おおにし
http://www.wikidata.org/entity/Q47507822,明正,あきまさ
http://www.wikidata.org/entity/Q47535786,宿白,やどしろ
http://www.wikidata.org/entity/Q48336962,成銀,なりぎん
http://www.wikidata.org/entity/Q48518632,平町,たいらまち
http://www.wikidata.org/entity/Q48543385,昭電,しょうでん
http://www.wikidata.org/entity/Q48743964,九位,きゅうくらい
http://www.wikidata.org/entity/Q48745678,折立,おりたて
http://www.wikidata.org/entity/Q48746040,銭女,せんおんな
http://www.wikidata.org/entity/Q48750050,鉄刀,てっとう
http://www.wikidata.org/entity/Q48759019,源有,げんあり
http://www.wikidata.org/entity/Q48762268,幸町,さいわいちょう
http://www.wikidata.org/entity/Q48762758,栄町,さかえまち
http://www.wikidata.org/entity/Q48762969,赤松,あかまつ
http://www.wikidata.org/entity/Q48807898,赤門,あかもん
http://www.wikidata.org/entity/Q48895654,旧社,きゅうしゃ
http://www.wikidata.org/entity/Q48901127,馬平,うまたいら
http://www.wikidata.org/entity/Q48926518,丁忠,ちょうただし
http://www.wikidata.org/entity/Q48926826,女徳,じょとく
http://www.wikidata.org/entity/Q48975551,遠近,えんきん
http://www.wikidata.org/entity/Q48996568,祖国,そこく
http://www.wikidata.org/entity/Q49049899,安城,あんじょう
http://www.wikidata.org/entity/Q49095954,徳久,とくひさ
http://www.wikidata.org/entity/Q49096075,徳力,とくりき
http://www.wikidata.org/entity/Q49096374,徳竹,とくたけ
http://www.wikidata.org/entity/Q49096565,足高,あしだか
http://www.wikidata.org/entity/Q49096752,中倉,なかくら
http://www.wikidata.org/entity/Q49096777,中前,ちゅうぜん
http://www.wikidata.org/entity/Q49096827,中務,なかつかさ
http://www.wikidata.org/entity/Q49097180,中城,なかぐすく
http://www.wikidata.org/entity/Q49097257,中子,なかこ
http://www.wikidata.org/entity/Q49097300,中安,なかやす
http://www.wikidata.org/entity/Q49097478,中木,なかき
http://www.wikidata.org/entity/Q49130376,中満,なかまん
http://www.wikidata.org/entity/Q49149666,中科,なかか
http://www.wikidata.org/entity/Q49149757,中竹,なかたけ
http://www.wikidata.org/entity/Q49149983,中郡,なかぐん
http://www.wikidata.org/entity/Q49150011,中重,なかしげ
http://www.wikidata.org/entity/Q49297188,大島,おおしま
http://www.wikidata.org/entity/Q49640297,羽島,はねしま
http://www.wikidata.org/entity/Q49641137,平島,ひらしま
http://www.wikidata.org/entity/Q49641140,平島,ひらしま
http://www.wikidata.org/entity/Q49641141,平島,ひらしま
http://www.wikidata.org/entity/Q49644144,祝島,しゅくしま
http://www.wikidata.org/entity/Q49645273,要島,ようしま
http://www.wikidata.org/entity/Q49645527,片島,へんしま
http://www.wikidata.org/entity/Q49647505,小島,こじま
http://www.wikidata.org/entity/Q49649619,黒島,くろしま
http://www.wikidata.org/entity/Q49649646,黒島,くろしま
http://www.wikidata.org/entity/Q49649662,黒島,くろしま
http://www.wikidata.org/entity/Q49649739,草島,くさしま
http://www.wikidata.org/entity/Q49655701,間島,まじま
http://www.wikidata.org/entity/Q49655935,前島,まえじま
http://www.wikidata.org/entity/Q49656022,孫島,まごしま
http://www.wikidata.org/entity/Q49657211,丸島,まるしま
http://www.wikidata.org/entity/Q49657562,松島,まつしま
http://www.wikidata.org/entity/Q49661391,長島,ながしま
http://www.wikidata.org/entity/Q49661482,中島,なかじま
http://www.wikidata.org/entity/Q49663368,野島,のじま
http://www.wikidata.org/entity/Q49663384,野島,のじま
http://www.wikidata.org/entity/Q49665159,小島,こじま
http://www.wikidata.org/entity/Q49666285,折島,おりしま
http://www.wikidata.org/entity/Q49677043,桜島,さくらしま
http://www.wikidata.org/entity/Q50189069,貴船,きふね
http://www.wikidata.org/entity/Q50323952,小麦,こむぎ
http://www.wikidata.org/entity/Q50391927,帰郷,ききょう
http://www.wikidata.org/entity/Q50822882,P波,Pなみ
http://www.wikidata.org/entity/Q51090914,間質,かんしつ
http://www.wikidata.org/entity/Q51133028,暴動,ぼうどう
http://www.wikidata.org/entity/Q51576703,優太,ゆうた
http://www.wikidata.org/entity/Q51587776,水石,すいせき
http://www.wikidata.org/entity/Q51587798,水鳥,みずとり
http://www.wikidata.org/entity/Q51587829,水下,みずした
http://www.wikidata.org/entity/Q51587880,水森,みずもり
http://www.wikidata.org/entity/Q51635083,水守,みずもり
http://www.wikidata.org/entity/Q51635129,水田,すいでん
http://www.wikidata.org/entity/Q51662519,表台,おもてだい
http://www.wikidata.org/entity/Q51845726,晴野,せいの
http://www.wikidata.org/entity/Q51845734,垂野,すいの
http://www.wikidata.org/entity/Q51845779,守野,もりの
http://www.wikidata.org/entity/Q51845787,七野,しちの
http://www.wikidata.org/entity/Q51927507,有生,ゆうせい
http://www.wikidata.org/entity/Q52834024,未満,みまん
http://www.wikidata.org/entity/Q52985464,故郷,こきょう
http://www.wikidata.org/entity/Q53952593,無題,むだい
http://www.wikidata.org/entity/Q54285715,語義,ごぎ
http://www.wikidata.org/entity/Q54819842,明堂,みょうどう
http://www.wikidata.org/entity/Q55070649,工員,こういん
http://www.wikidata.org/entity/Q55148403,練色,ねりいろ
http://www.wikidata.org/entity/Q55272343,画像,がぞう
http://www.wikidata.org/entity/Q55313888,午前,ごぜん
http://www.wikidata.org/entity/Q55521662,田畑,たはた
http://www.wikidata.org/entity/Q55524442,林要,はやしよう
http://www.wikidata.org/entity/Q55524867,田町,たまち
http://www.wikidata.org/entity/Q55525462,植田,うえだ
http://www.wikidata.org/entity/Q55531505,城山,しろやま
http://www.wikidata.org/entity/Q55533881,船場,せんば
http://www.wikidata.org/entity/Q55537226,留山,とめやま
http://www.wikidata.org/entity/Q55593447,走向,そうこう
http://www.wikidata.org/entity/Q55697983,義州,ぎしゅう
http://www.wikidata.org/entity/Q55732418,牛島,うしじま
